datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition,open,high,low,close,volume,count,mid_price
2021-11-08 09:30:00,0.0,1.0,0.0,50.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,87.775
2021-11-08 09:35:00,28.0,65.0,85.95,50.0,4.0,5.0,89.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,87.775
2021-11-08 09:40:00,5.0,9.0,86.15,50.0,7.0,60.0,90.15,50.0,0.0,0.0,0.0,0.0,0.0,0.0,88.15
2021-11-08 09:45:00,6.0,60.0,84.45,50.0,7.0,60.0,87.8,50.0,0.0,0.0,0.0,0.0,0.0,0.0,86.125
2021-11-08 09:50:00,4.0,60.0,82.9,50.0,6.0,60.0,85.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,84.25
2021-11-08 09:55:00,13.0,9.0,80.3,50.0,1.0,5.0,89.85,50.0,0.0,0.0,0.0,0.0,0.0,0.0,85.07499999999999
2021-11-08 10:00:00,14.0,4.0,82.2,50.0,10.0,5.0,84.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,83.35
2021-11-08 10:05:00,19.0,9.0,82.95,50.0,9.0,5.0,85.15,50.0,91.0,91.0,91.0,91.0,2.0,2.0,84.05000000000001
2021-11-08 10:10:00,15.0,60.0,89.65,50.0,8.0,60.0,92.45,50.0,96.1,96.1,96.1,96.1,1.0,1.0,91.05000000000001
2021-11-08 10:15:00,16.0,9.0,92.4,50.0,6.0,60.0,95.35,50.0,97.27,97.27,97.27,97.27,1.0,1.0,93.875
2021-11-08 10:20:00,17.0,60.0,92.3,50.0,22.0,9.0,95.15,50.0,97.0,97.0,97.0,97.0,1.0,1.0,93.725
2021-11-08 10:25:00,4.0,60.0,94.65,50.0,6.0,60.0,97.5,50.0,95.19,95.19,95.19,95.19,1.0,1.0,96.075
2021-11-08 10:30:00,18.0,9.0,91.5,50.0,6.0,4.0,94.0,50.0,92.45,92.45,92.45,92.45,1.0,1.0,92.75
2021-11-08 10:35:00,12.0,65.0,89.95,50.0,16.0,9.0,92.25,50.0,91.25,91.25,91.0,91.0,6.0,2.0,91.1
2021-11-08 10:40:00,2.0,4.0,88.25,50.0,9.0,60.0,90.55,50.0,87.64,89.55,87.64,89.55,2.0,2.0,89.4
2021-11-08 10:45:00,22.0,9.0,88.25,50.0,8.0,5.0,90.45,50.0,0.0,0.0,0.0,0.0,0.0,0.0,89.35
2021-11-08 10:50:00,3.0,60.0,90.85,50.0,8.0,60.0,93.35,50.0,90.1,90.1,90.1,90.1,1.0,1.0,92.1
2021-11-08 10:55:00,36.0,9.0,89.7,50.0,6.0,65.0,92.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9
2021-11-08 11:00:00,19.0,9.0,89.2,50.0,6.0,4.0,91.15,50.0,0.0,0.0,0.0,0.0,0.0,0.0,90.17500000000001
2021-11-08 11:05:00,26.0,9.0,90.6,50.0,7.0,65.0,92.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,91.675
2021-11-08 11:10:00,20.0,9.0,90.1,50.0,4.0,65.0,92.15,50.0,0.0,0.0,0.0,0.0,0.0,0.0,91.125
2021-11-08 11:15:00,24.0,9.0,88.75,50.0,11.0,69.0,91.05,50.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9
2021-11-08 11:20:00,3.0,65.0,89.85,50.0,18.0,9.0,92.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,90.925
2021-11-08 11:25:00,33.0,9.0,88.5,50.0,7.0,9.0,90.95,50.0,89.0,89.0,89.0,89.0,2.0,1.0,89.725
2021-11-08 11:30:00,27.0,9.0,88.7,50.0,6.0,4.0,90.8,50.0,0.0,0.0,0.0,0.0,0.0,0.0,89.75
2021-11-08 11:35:00,29.0,9.0,87.35,50.0,6.0,65.0,89.35,50.0,0.0,0.0,0.0,0.0,0.0,0.0,88.35
2021-11-08 11:40:00,28.0,9.0,85.4,50.0,15.0,60.0,87.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,86.5
2021-11-08 11:45:00,23.0,9.0,85.35,50.0,8.0,60.0,87.35,50.0,86.45,86.47,86.45,86.47,11.0,3.0,86.35
2021-11-08 11:50:00,17.0,9.0,85.6,50.0,7.0,65.0,87.35,50.0,0.0,0.0,0.0,0.0,0.0,0.0,86.475
2021-11-08 11:55:00,22.0,9.0,88.3,50.0,31.0,9.0,90.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,89.3
2021-11-08 12:00:00,23.0,9.0,86.55,50.0,1.0,65.0,88.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,87.375
2021-11-08 12:05:00,2.0,65.0,85.85,50.0,11.0,65.0,87.5,50.0,87.1,87.1,87.1,87.1,1.0,1.0,86.675
2021-11-08 12:10:00,15.0,9.0,87.3,50.0,11.0,60.0,88.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,88.1
2021-11-08 12:15:00,7.0,5.0,86.5,50.0,17.0,5.0,87.95,50.0,0.0,0.0,0.0,0.0,0.0,0.0,87.225
2021-11-08 12:20:00,17.0,9.0,86.85,50.0,9.0,9.0,88.85,50.0,88.05,88.05,88.05,88.05,1.0,1.0,87.85
2021-11-08 12:25:00,20.0,9.0,87.1,50.0,10.0,43.0,88.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
2021-11-08 12:30:00,25.0,9.0,87.35,50.0,10.0,5.0,89.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,88.225
2021-11-08 12:35:00,32.0,9.0,88.05,50.0,4.0,4.0,89.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,88.82499999999999
2021-11-08 12:40:00,44.0,9.0,87.15,50.0,2.0,65.0,89.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,88.075
2021-11-08 12:45:00,18.0,9.0,90.35,50.0,7.0,65.0,92.15,50.0,0.0,0.0,0.0,0.0,0.0,0.0,91.25
2021-11-08 12:50:00,17.0,22.0,88.2,50.0,7.0,60.0,90.55,50.0,0.0,0.0,0.0,0.0,0.0,0.0,89.375
